timestamp,stablecoin_growth_30d_pct,btc_etf_flow_5d_usd,eth_etf_flow_5d_usd,total_market_trend_30d_pct,btc_trend_30d_pct,funding_rate,oi_growth_7d_pct
2023-10-22,0.28583882940940164,,,,12.837855632062123,,
2023-10-23,0.19163591593727158,,,,24.43573063776434,,
2023-10-24,0.41705913151719454,,,,29.237423414321206,,
2023-10-25,-0.23844074373573498,,,,31.139704107347676,,
2023-10-26,0.2584975799448719,,,,30.242124166767436,,
2023-10-27,0.36156727076372963,,,,28.510343347493006,,
2023-10-28,0.28551260960323344,,,,26.126006101092504,,
2023-10-29,0.1451488904984366,,,,28.315833524114197,,
2023-10-30,0.6038217302930526,,,,27.86148644639086,,
2023-10-31,0.3636902500748329,,,,23.74630125065329,,
2023-11-01,0.2554700440143387,,,,28.83091933626023,,
2023-11-02,0.32692539908274476,,,,27.40102076607771,,
2023-11-03,0.358229312149394,,,,24.97684366041881,,
2023-11-04,0.7712034147973723,,,,27.91525403323338,,
2023-11-05,0.7504645076359395,,,,25.350926154331965,,
2023-11-06,0.5925463896617966,,,,25.358599575700524,,
2023-11-07,0.6351158056147277,,,,26.80107676133403,,
2023-11-08,0.8527599572442979,,,,29.12129414442561,,
2023-11-09,0.7727354687477872,,,,33.993899990215446,,
2023-11-10,1.1301145248056477,,,,38.79407728669062,,
2023-11-11,1.5492255169072378,,,,38.753786954453396,,
2023-11-12,1.776877850310199,,,,37.97978557069466,,
2023-11-13,1.7914554145134431,,,,35.7898041447196,,
2023-11-14,1.8778601517281945,,,,30.923597313854412,,
2023-11-15,1.7012782544624683,,,,32.83215406736235,,
2023-11-16,1.9201087590164923,,,,27.354643679318613,,
2023-11-17,2.0230747528211968,,,,29.286440677966084,,
2023-11-18,1.9945031768729748,,,,27.35414545873731,,
2023-11-19,1.635940199033703,,,,25.922038596462848,,
2023-11-20,1.6974779484628666,,,,25.205718527037966,,
2023-11-21,2.096722793551309,,,,19.168784421151198,,
2023-11-22,2.198824968406221,,,,13.118691599241483,,
2023-11-23,1.9799145902258841,,,,9.938911166642539,,
2023-11-24,2.604729611528378,,,,9.327212825816279,,
2023-11-25,2.7818781131014214,,,,10.626159899694464,,
2023-11-26,2.771194022820933,,,,10.490404525903152,,
2023-11-27,2.8892101877123766,,,,9.277016519468306,,
2023-11-28,2.7540982126260216,,,,9.537712134285314,,
2023-11-29,2.884547200533949,,,,9.804021670365493,,
2023-11-30,3.0999903317030286,,,,8.903609925816491,,
2023-12-01,3.262365377101384,,,,9.206545303224623,,
2023-12-02,3.1722385094267613,,,,12.903705870282378,,
2023-12-03,3.3199003297505802,,,,15.138155093876794,,
2023-12-04,3.105489770679548,,,,19.762181753672834,,
2023-12-05,2.8252781153664364,,,,25.881043805702532,,
2023-12-06,2.9943596976793163,,,,24.871818796333645,,
2023-12-07,2.982496221432074,,,,22.243547297220935,,
2023-12-08,2.6937250992602912,,,,23.98971837533037,,
2023-12-09,2.878692421434881,,,,19.107089189994085,,
2023-12-10,3.026153215980054,,,,17.393020090542976,,
2023-12-11,2.7624391507550694,,,,11.105305682736333,,
2023-12-12,2.5504187317076044,,,,11.947562238746734,,
2023-12-13,2.030415057130308,,,,17.568802068292367,,
2023-12-14,2.2357820345360713,,,,21.014964618624575,,
2023-12-15,2.502568303215602,,,,10.782604561231146,,
2023-12-16,2.4305219232609865,,,,16.907982659869013,,
2023-12-17,2.2920822171837774,,,,13.002513798030924,,
2023-12-18,2.1012890724924294,,,,16.65303912426406,,
2023-12-19,1.9368220957504567,,,,13.158855520336532,,
2023-12-20,2.3039579266606935,,,,16.60975337514334,,
2023-12-21,2.1995870130607553,,,,22.719012692475026,,
2023-12-22,2.113508586014423,,,,17.538067714311858,,
2023-12-23,2.364544686663117,,,,17.18193781995525,,
2023-12-24,2.504630735992608,,,,13.994776946335241,,
2023-12-25,1.9520482303000852,,,,15.339749136264658,,
2023-12-26,1.936195859265144,,,,13.516281357625882,,
2023-12-27,1.71711039734197,,,,16.610369280422745,,
2023-12-28,2.1947526363213177,,,,12.546355827130728,,
2023-12-29,1.82392384759964,,,,11.127592284591792,,
2023-12-30,1.835069793502786,,,,11.706936387378208,,
2023-12-31,1.682542293998246,,,,9.309269406439924,,
2024-01-01,1.34668568319658,,,,11.98772634463321,,
2024-01-02,1.7045498116432967,,,,12.445255784886822,,
2024-01-03,1.7143987715370512,,,,2.034073887085608,,
2024-01-04,2.287929186936366,,,,0.17647864966832127,,
2024-01-05,2.6012531207446177,,,,0.8738493908852396,,
2024-01-06,2.9029219745924983,,,,1.6064930809273292,,
2024-01-07,3.2103128016893745,,,,-0.5478029810968676,,
2024-01-08,3.007391229199463,,,,7.406024669668021,,
2024-01-09,2.9651604933665254,,,,5.299191518699331,,
2024-01-10,2.966920709802179,,,,13.0912603567221,,
2024-01-11,3.480815019672412,,,,11.681105860616858,,
2024-01-12,4.246491706271294,,,,-0.2013108297528432,,
2024-01-13,3.4028401278734854,,,,-0.40506937571388457,,
2024-01-14,3.7499907928029153,,,,-0.49582382577140205,,
